ORDER_ID,BILLING_ID,DELIVERY_ID,USER_ID,RESTAURANT_ID,ORDER_ITEMS,CATEGORY,ORDER_TIME,ORDER_STATUS,ORDER_TYPE,ORDER_DELIVERY_STATUS,ORDER_TOTAL,ITEM_TOTAL,ORDER_PACKING_CHARGES,TRADE_DISCOUNT,TIP,ORDER_DISCOUNT,PREP_TIME,IS_REFUND_INITIATED,IS_LONG_DISTANCE,IS_CANCELLABLE,RATING
17769289745,33365767,33365767,17697193,18759,Chicken Kadai,Indian,2018-08-19 21:24:50.000,Delivered,regular,delivered,307,495,,99,0,198,00:00:25,0,,FALSE,
17769289745,33365767,33365767,17697193,18759,Butter Chicken,Indian,2018-08-19 21:24:50.000,Delivered,regular,delivered,307,495,,99,0,198,00:00:25,0,,FALSE,
17768443876,33365767,33365767,17697193,32883,Malai Soya Chaap,Starters,2018-08-19 21:10:44.000,Delivered,regular,delivered,278,420,,63,0,152,00:00:25,0,,FALSE,
17768443876,33365767,33365767,17697193,32883,Rumali Roti,Main Course,2018-08-19 21:10:44.000,Delivered,regular,delivered,278,420,,63,0,152,00:00:25,0,,FALSE,
17768443876,33365767,33365767,17697193,32883,Chicken Tikka (8 Pcs),Starters,2018-08-19 21:10:44.000,Delivered,regular,delivered,278,420,,63,0,152,00:00:25,0,,FALSE,
17758442592,33365767,33365767,17697193,44546,Red Velvet Cake (1 Pound),Premium Cakes,2018-08-19 18:24:03.000,Delivered,regular,delivered,260,350,,0,0,100,00:00:25,0,,FALSE,
17755209514,33365767,33365767,17697193,29693,Red Velvet Cake (500 gms),Cakes,2018-08-19 17:30:09.000,cancelled,regular,confirmed,310,400,,0,0,100,00:00:25,1,,FALSE,
126549430450,3306448,3306448,1498186,372375,Cotton Candy Ice cream (450 ml Family Pack),Family Packs,2022-01-29 22:07:10.000,cancelled,regular,,336,309,,0,0,50,00:00:21,1,TRUE,FALSE,
126521628936,3306448,3306448,1498186,263671,Immunity-Pro Chatpate Chole Bowl (Half kg),Immunity Pro Lunchbox (Contains Onion Garlic),2022-01-29 14:23:49.000,Delivered,regular,delivered,247,205,,0,0,0,00:00:25,0,TRUE,FALSE,
126254569526,3306448,3306448,1498186,263671,Rajma Masala Jumbo Lunchbox,All in 1 Meal Box (Contains Onion Garlic),2022-01-26 12:12:50.000,Delivered,regular,delivered,278,234,,0,0,0,00:00:25,0,TRUE,FALSE,
126177198263,3306448,3306448,1498186,399846,Veg Cheese Aloo Masala Roll,Rolls,2022-01-25 14:43:19.000,Delivered,regular,delivered,176,130,,0,0,0,00:00:25,0,FALSE,FALSE,
126177198263,3306448,3306448,1498186,399846,Corn Paneer Cheese Roll,Rolls,2022-01-25 14:43:19.000,Delivered,regular,delivered,176,130,,0,0,0,00:00:25,0,FALSE,FALSE,
125940270618,3306448,3306448,1498186,57622,Veg Fried Rice,Main Course,2022-01-22 20:54:30.000,Delivered,regular,delivered,201,255,,0,0,64,00:00:30,0,TRUE,FALSE,
125900812075,3306448,3306448,1498186,293996,Avalakki ( Poha) ,Tiffin ( Nashta),2022-01-22 09:56:53.000,Delivered,regular,delivered,193,160,,0,0,0,00:00:25,0,FALSE,FALSE,
125900812075,3306448,3306448,1498186,293996,Cut Masala Dosa,Dosa Items,2022-01-22 09:56:53.000,Delivered,regular,delivered,193,160,,0,0,0,00:00:25,0,FALSE,FALSE,
97693349230,3306448,3306448,1498186,57622,Corn Cheese Balls,Starters,2021-03-01 22:32:30.000,Delivered,regular,delivered,226,205,,21,0,21,00:00:30,0,TRUE,FALSE,
64600473301,3306448,3306448,1498186,230735,Sev Bhaji ,Veg Main Course,2020-02-12 22:04:34.000,Delivered,regular,delivered,214,185,,19,0,19,00:00:25,0,,FALSE,
64600473301,3306448,3306448,1498186,230735,Butter Naan ,Roti Special,2020-02-12 22:04:34.000,Delivered,regular,delivered,214,185,,19,0,19,00:00:25,0,,FALSE,
64600473301,3306448,3306448,1498186,230735,Roti ,Roti Special,2020-02-12 22:04:34.000,Delivered,regular,delivered,214,185,,19,0,19,00:00:25,0,,FALSE,
63042643722,3306448,3306448,1498186,82759,Onion Thalipeeth,Thalipeeth,2020-01-25 21:20:43.000,Delivered,regular,delivered,190,160,,0,0,0,00:00:30,0,TRUE,FALSE,
63042643722,3306448,3306448,1498186,82759,Paneer Thalipeeth,Thalipeeth,2020-01-25 21:20:43.000,Delivered,regular,delivered,190,160,,0,0,0,00:00:30,0,TRUE,FALSE,
63042643722,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2020-01-25 21:20:43.000,Delivered,regular,delivered,190,160,,0,0,0,00:00:30,0,TRUE,FALSE,
62958226098,3306448,3306448,1498186,32255,Shev Bhaji,Main Course,2020-01-24 21:53:47.000,Delivered,regular,delivered,143,90,,0,0,0,00:00:30,0,TRUE,FALSE,
62873537367,3306448,3306448,1498186,176372,Veg Cheese Sandwich,Sandwich,2020-01-23 22:22:18.000,Delivered,regular,delivered,189,135,,0,0,0,00:00:25,0,,FALSE,
62873537367,3306448,3306448,1498186,176372,Veg Club Sandwich,Sandwich,2020-01-23 22:22:18.000,Delivered,regular,delivered,189,135,,0,0,0,00:00:25,0,,FALSE,
60524687986,3306448,3306448,1498186,32215,Mumbai Bhel,Chaats,2019-12-27 17:54:48.000,cancelled,regular,,150,110,,0,0,0,00:00:30,0,TRUE,FALSE,
60524687986,3306448,3306448,1498186,32215,Ragda Pattice,Chaats,2019-12-27 17:54:48.000,cancelled,regular,,150,110,,0,0,0,00:00:30,0,TRUE,FALSE,
60524497205,3306448,3306448,1498186,32215,Mumbai Bhel,Chaats,2019-12-27 17:51:37.000,Delivered,regular,delivered,150,110,,0,0,0,00:00:30,0,TRUE,FALSE,
60524497205,3306448,3306448,1498186,32215,Ragda Pattice,Chaats,2019-12-27 17:51:37.000,Delivered,regular,delivered,150,110,,0,0,0,00:00:30,0,TRUE,FALSE,
60101369705,3306448,3306448,1498186,32255,Shev Bhaji,Main Course,2019-12-22 20:19:29.000,Delivered,regular,delivered,242,200,,0,0,0,00:00:30,0,TRUE,FALSE,
60101369705,3306448,3306448,1498186,32255,Naan,Main Course,2019-12-22 20:19:29.000,Delivered,regular,delivered,242,200,,0,0,0,00:00:30,0,TRUE,FALSE,
60101369705,3306448,3306448,1498186,32255,Butter Naan,Main Course,2019-12-22 20:19:29.000,Delivered,regular,delivered,242,200,,0,0,0,00:00:30,0,TRUE,FALSE,
60101369705,3306448,3306448,1498186,32255,Plain Roti,Main Course,2019-12-22 20:19:29.000,Delivered,regular,delivered,242,200,,0,0,0,00:00:30,0,TRUE,FALSE,
59901768931,3306448,3306448,1498186,124408,Shev Bhaji,Punjabi,2019-12-20 12:52:49.000,Delivered,regular,delivered,132,90,,0,0,0,00:00:30,0,,FALSE,
55354822751,3306448,3306448,1498186,57622,Schezwan Noodles,Main Course,2019-10-28 21:50:23.000,Delivered,regular,delivered,435,423,,42,0,42,00:00:30,0,TRUE,FALSE,
55354822751,3306448,3306448,1498186,57622,Chana Chat,Quick Bites,2019-10-28 21:50:23.000,Delivered,regular,delivered,435,423,,42,0,42,00:00:30,0,TRUE,FALSE,
55354822751,3306448,3306448,1498186,57622,Corn Cheese Balls,Starters,2019-10-28 21:50:23.000,Delivered,regular,delivered,435,423,,42,0,42,00:00:30,0,TRUE,FALSE,
53799512635,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-10-10 21:48:33.000,Delivered,regular,delivered,110,110,,0,0,0,00:00:30,0,TRUE,FALSE,
53799512635,3306448,3306448,1498186,82759,Sweet corn Thalipeeth,Thalipeeth,2019-10-10 21:48:33.000,Delivered,regular,delivered,110,110,,0,0,0,00:00:30,0,TRUE,FALSE,
53365621760,3306448,3306448,1498186,103674,Aloo Paratha,Stuffed Parathas,2019-10-05 21:17:02.000,Delivered,regular,delivered,85,50,,0,0,0,00:00:30,0,,FALSE,
52043832541,3306448,3306448,1498186,32215,Veg Grill Sandwich,Grill Sandwiches,2019-09-20 14:07:13.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,TRUE,FALSE,
52043832541,3306448,3306448,1498186,32215,Special Bhel,Chaats,2019-09-20 14:07:13.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,TRUE,FALSE,
52041875981,3306448,3306448,1498186,32215,Special Bhel,Chaats,2019-09-20 13:34:36.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,TRUE,FALSE,
52041875981,3306448,3306448,1498186,32215,Veg Grill Sandwich,Grill Sandwiches,2019-09-20 13:34:36.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,TRUE,FALSE,
48875399420,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-08-14 22:00:00.000,Delivered,regular,delivered,183,215,,32,0,32,00:00:30,0,TRUE,FALSE,
48875399420,3306448,3306448,1498186,82759,Kothimbir Thalipeeth,Thalipeeth,2019-08-14 22:00:00.000,Delivered,regular,delivered,183,215,,32,0,32,00:00:30,0,TRUE,FALSE,
48875399420,3306448,3306448,1498186,82759,Gobi Thalipeeth,Thalipeeth,2019-08-14 22:00:00.000,Delivered,regular,delivered,183,215,,32,0,32,00:00:30,0,TRUE,FALSE,
48611410519,3306448,3306448,1498186,103674,Matki Bhel Oli,Quick Bites,2019-08-11 20:40:11.000,Delivered,regular,delivered,140,140,,0,0,0,00:00:30,0,,FALSE,
48611410519,3306448,3306448,1498186,103674,Veg Handwa,Handwa,2019-08-11 20:40:11.000,Delivered,regular,delivered,140,140,,0,0,0,00:00:30,0,,FALSE,
48611410519,3306448,3306448,1498186,103674,Veg Toast Sandwich,Sandwich,2019-08-11 20:40:11.000,Delivered,regular,delivered,140,140,,0,0,0,00:00:30,0,,FALSE,
46712521682,3306448,3306448,1498186,158774,Sudama Special. Dahi Bhel ,Main Course,2019-07-20 21:12:02.000,Delivered,regular,delivered,120,120,,0,0,0,00:00:25,0,,FALSE,
46712521682,3306448,3306448,1498186,158774,Veg Burger ,Main Course,2019-07-20 21:12:02.000,Delivered,regular,delivered,120,120,,0,0,0,00:00:25,0,,FALSE,
46629600036,3306448,3306448,1498186,166460,Paneer Cheese Paratha Roll,Rockstar Special,2019-07-19 22:10:00.000,Delivered,regular,delivered,126,120,,0,0,0,00:00:25,0,,FALSE,
46629600036,3306448,3306448,1498186,166460,Veg Manchurian,Main Course,2019-07-19 22:10:00.000,Delivered,regular,delivered,126,120,,0,0,0,00:00:25,0,,FALSE,
46242837557,3306448,3306448,1498186,121119,Piri-Piri Burger,Burger,2019-07-15 10:43:57.000,Delivered,regular,delivered,309,170,,0,0,0,00:00:25,0,,FALSE,
46242837557,3306448,3306448,1498186,121119,""4"""""""" Mr . Fries Special Pizza"",Pizza,2019-07-15 10:43:57.000,Delivered,regular,delivered,309,170,,0,0,0,00:00:25,0,,FALSE,
45643505683,3306448,3306448,1498186,103674,Bhajani Thalipeeth,Heavy Breakfast,2019-07-08 12:15:05.000,Delivered,regular,delivered,162,130,,13,0,13,00:00:30,0,,FALSE,
45643505683,3306448,3306448,1498186,103674,Aloo Paratha,Stuffed Parathas,2019-07-08 12:15:05.000,Delivered,regular,delivered,162,130,,13,0,13,00:00:30,0,,FALSE,
45643505683,3306448,3306448,1498186,103674,Matki Bhel Oli,Quick Bites,2019-07-08 12:15:05.000,Delivered,regular,delivered,162,130,,13,0,13,00:00:30,0,,FALSE,
44556048421,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-06-25 22:10:49.000,Delivered,regular,delivered,135,110,,0,0,0,00:00:30,0,TRUE,FALSE,
44556048421,3306448,3306448,1498186,82759,Gobi Thalipeeth,Thalipeeth,2019-06-25 22:10:49.000,Delivered,regular,delivered,135,110,,0,0,0,00:00:30,0,TRUE,FALSE,
43687043847,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-06-15 20:47:24.000,Delivered,regular,delivered,169,160,,16,0,16,00:00:30,0,TRUE,FALSE,
43687043847,3306448,3306448,1498186,82759,Kothimbir Thalipeeth,Thalipeeth,2019-06-15 20:47:24.000,Delivered,regular,delivered,169,160,,16,0,16,00:00:30,0,TRUE,FALSE,
43687043847,3306448,3306448,1498186,82759,Sweet corn Thalipeeth,Thalipeeth,2019-06-15 20:47:24.000,Delivered,regular,delivered,169,160,,16,0,16,00:00:30,0,TRUE,FALSE,
43254747080,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-06-10 20:42:28.000,Delivered,regular,delivered,160,135,,0,0,0,00:00:30,0,TRUE,FALSE,
43254747080,3306448,3306448,1498186,82759,Mixed Thalipeeth,Thalipeeth,2019-06-10 20:42:28.000,Delivered,regular,delivered,160,135,,0,0,0,00:00:30,0,TRUE,FALSE,
43254747080,3306448,3306448,1498186,82759,Sabudana Khichdi,Main Course,2019-06-10 20:42:28.000,Delivered,regular,delivered,160,135,,0,0,0,00:00:30,0,TRUE,FALSE,
42654070493,3306448,3306448,1498186,82759,Jadhavanche Special Thalipeeth,Thalipeeth,2019-06-03 21:51:10.000,Delivered,regular,delivered,125,100,,0,0,0,00:00:30,0,TRUE,FALSE,
42530641390,3306448,3306448,1498186,82759,Kothimbir Thalipeeth,Thalipeeth,2019-06-02 11:34:01.000,Delivered,regular,delivered,170,145,,0,0,0,00:00:30,0,TRUE,FALSE,
42530641390,3306448,3306448,1498186,82759,Mixed Thalipeeth,Thalipeeth,2019-06-02 11:34:01.000,Delivered,regular,delivered,170,145,,0,0,0,00:00:30,0,TRUE,FALSE,
42530641390,3306448,3306448,1498186,82759,Aloo Thalipeeth,Thalipeeth,2019-06-02 11:34:01.000,Delivered,regular,delivered,170,145,,0,0,0,00:00:30,0,TRUE,FALSE,
38851819317,3306448,3306448,1498186,57622,Dal Khichdi Tadkewali + Fried Papad,Swiggy Exclusive Combos,2019-04-20 21:40:20.000,Delivered,regular,delivered,138,178,,18,0,68,00:00:30,0,TRUE,FALSE,
32274176374,3306448,3306448,1498186,82772,Chatpata Cheese Sandwich,Sandwiches,2019-02-03 18:32:57.000,cancelled,regular,confirmed,125,90,,0,0,0,00:00:30,0,,FALSE,
29144330645,3306448,3306448,1498186,57622,Dal Khichdi Tadkewali,Main Course,2018-12-29 13:08:51.000,Delivered,regular,delivered,300,296,,30,0,30,00:00:30,0,TRUE,FALSE,
29144330645,3306448,3306448,1498186,57622,Crispy Veg,Starters,2018-12-29 13:08:51.000,Delivered,regular,delivered,300,296,,30,0,30,00:00:30,0,TRUE,FALSE,
26929268313,3306448,3306448,1498186,32215,Bhel,Chaats,2018-12-03 21:51:08.000,Delivered,regular,delivered,170,120,,0,0,0,00:00:30,0,TRUE,FALSE,
26929268313,3306448,3306448,1498186,32215,Potato Cheese Grill Sandwich,Grill Sandwiches,2018-12-03 21:51:08.000,Delivered,regular,delivered,170,120,,0,0,0,00:00:30,0,TRUE,FALSE,
26731452885,3306448,3306448,1498186,57622,Dal & Lemon Coriander Soup,Soups,2018-12-01 14:54:13.000,Delivered,regular,delivered,417,415,,42,0,42,00:00:30,0,TRUE,FALSE,
26731452885,3306448,3306448,1498186,57622,Dilli wala Paneer Tikka,Starters,2018-12-01 14:54:13.000,Delivered,regular,delivered,417,415,,42,0,42,00:00:30,0,TRUE,FALSE,
26731452885,3306448,3306448,1498186,57622,Dal Khichdi Tadkewali,Main Course,2018-12-01 14:54:13.000,Delivered,regular,delivered,417,415,,42,0,42,00:00:30,0,TRUE,FALSE,
25374511973,3306448,3306448,1498186,57622,French Fries,Quick Bites,2018-11-15 21:58:32.000,Delivered,regular,delivered,133,89,,0,0,0,00:00:30,0,TRUE,FALSE,
23870202627,3306448,3306448,1498186,57622,Dal & Lemon Coriander Soup,Soups,2018-10-29 12:06:43.000,Delivered,regular,delivered,196,236,,24,0,91,00:00:30,0,TRUE,FALSE,
23870202627,3306448,3306448,1498186,57622,Dal Khichdi Tadkewali,Main Course,2018-10-29 12:06:43.000,Delivered,regular,delivered,196,236,,24,0,91,00:00:30,0,TRUE,FALSE,
19499977118,3306448,3306448,1498186,57622,Chocolate & Walnut Brownie,Desserts,2018-09-08 22:09:38.000,Delivered,regular,delivered,337,307,,0,0,0,00:00:30,0,,FALSE,
19499977118,3306448,3306448,1498186,57622,Garam Garam Jalebi with Rabid,Desserts,2018-09-08 22:09:38.000,Delivered,regular,delivered,337,307,,0,0,0,00:00:30,0,,FALSE,
19499977118,3306448,3306448,1498186,57622,Dal Khichdi Tadkewali Or Palak Khichdi,Main Course,2018-09-08 22:09:38.000,Delivered,regular,delivered,337,307,,0,0,0,00:00:30,0,,FALSE,
18864919720,3306448,3306448,1498186,32255,Shev Bhaji,Main Course,2018-09-01 13:45:20.000,Delivered,regular,delivered,231,170,,0,0,0,00:00:30,0,,FALSE,
18864919720,3306448,3306448,1498186,32255,Butter Naan,Main Course,2018-09-01 13:45:20.000,Delivered,regular,delivered,231,170,,0,0,0,00:00:30,0,,FALSE,
18631016770,3306448,3306448,1498186,32215,Bhel,Chaats,2018-08-29 20:46:57.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,,FALSE,
18631016770,3306448,3306448,1498186,32215,Potato Cheese Grill Sandwich,Grill Sandwiches,2018-08-29 20:46:57.000,Delivered,regular,delivered,130,120,,0,0,0,00:00:30,0,,FALSE,
17249876783,3306448,3306448,1498186,53033,""9"""""""" Amritsari Tandoori Pizza (Medium)"",Pizzas,2018-08-13 21:07:57.000,Delivered,regular,delivered,377,399,,40,0,65,00:00:30,0,,FALSE,
17249876783,3306448,3306448,1498186,53033,Creamy Penne Pasta,Pastas,2018-08-13 21:07:57.000,Delivered,regular,delivered,377,399,,40,0,65,00:00:30,0,,FALSE,
1179629884,20665194,20665194,1498186,48717,Oli Bhel,Quick Bites,2018-05-12 21:10:01.000,Delivered,regular,delivered,255,215,,0,0,0,00:00:30,0,,FALSE,
1179629884,20665194,20665194,1498186,48717,Vegetable Cheese Grilled Sandwich,Quick Bites,2018-05-12 21:10:01.000,Delivered,regular,delivered,255,215,,0,0,0,00:00:30,0,,FALSE,
1179629884,20665194,20665194,1498186,48717,Pav Bhaji,Quick Bites,2018-05-12 21:10:01.000,Delivered,regular,delivered,255,215,,0,0,0,00:00:30,0,,FALSE,
1179629884,20665194,20665194,1498186,48717,Pav Jodi,Quick Bites,2018-05-12 21:10:01.000,Delivered,regular,delivered,255,215,,0,0,0,00:00:30,0,,FALSE,
1179629884,20665194,20665194,1498186,48717,Upma,South Indian,2018-05-12 21:10:01.000,Delivered,regular,delivered,255,215,,0,0,0,00:00:30,0,,FALSE,
1174937975,3306448,3306448,1498186,46580,""7"""""""" Italian Cheese Pizza"",Pizza,2018-05-04 12:53:23.000,Delivered,regular,delivered,240,200,,0,0,0,00:00:30,0,TRUE,FALSE,
1174937975,3306448,3306448,1498186,46580,French Fries,Quick Bites,2018-05-04 12:53:23.000,Delivered,regular,delivered,240,200,,0,0,0,00:00:30,0,TRUE,FALSE,
1058925593,2170330,2170330,,5622,Aloo Patty Sub (15 cm / 6 inch),,2016-05-17 18:46:28.000,Delivered,regular,delivered,165,155,,0,0,0,00:00:25,0,,FALSE,
112344906206,226363309,226363309,35070571,76688,Vip Thali,Thali,2021-08-18 12:25:06.000,Delivered,regular,delivered,94,170,,0,0,102,00:00:20,0,FALSE,FALSE,
112084260175,226362833,226362833,35070571,235518,Matar Paneer Combo,Special Combo,2021-08-15 12:01:00.000,Delivered,regular,delivered,145,239,,0,0,120,00:00:25,0,FALSE,FALSE,
112084260175,226362833,226362833,35070571,235518,Veg Biryani,Main Course,2021-08-15 12:01:00.000,Delivered,regular,delivered,145,239,,0,0,120,00:00:25,0,FALSE,FALSE,
38164687136,68017490,68017490,35070571,76732,Rajhans Normal Thali,Thalis,2019-04-12 22:48:07.000,Delivered,regular,delivered,123,135,,0,0,28,00:00:20,0,,FALSE,
33145345026,68017490,68017490,35070571,76732,Rajhans Normal Thali,Thalis,2019-02-13 20:32:25.000,Delivered,regular,delivered,81,135,,0,0,71,00:00:20,0,,FALSE,
121443518508,164952370,164952370,11270778,403381,Paneer & Onion,Pizza Mania,2021-12-01 19:48:39.000,cancelled,regular,,229,207,,0,0,41,00:00:25,1,FALSE,FALSE,
121443518508,164952370,164952370,11270778,403381,Potato Cheese Shots,Sides,2021-12-01 19:48:39.000,cancelled,regular,,229,207,,0,0,41,00:00:25,1,FALSE,FALSE,
121443518508,164952370,164952370,11270778,403381,Veg Parcel,Sides,2021-12-01 19:48:39.000,cancelled,regular,,229,207,,0,0,41,00:00:25,1,FALSE,FALSE,
116868497965,191741301,191741301,11270778,103674,Sabudana Khichdi,Quick Bites,2021-10-09 20:58:18.000,Delivered,regular,delivered,132,80,,0,0,0,00:00:30,0,TRUE,FALSE,
116868497965,191741301,191741301,11270778,103674,Bhajani Thalipeeth,Heavy Breakfast,2021-10-09 20:58:18.000,Delivered,regular,delivered,132,80,,0,0,0,00:00:30,0,TRUE,FALSE,
114103092496,191741301,191741301,11270778,398182,Paneer Masala,Veg Gravy,2021-09-07 20:48:13.000,Delivered,regular,delivered,242,210,,0,0,0,00:00:25,0,FALSE,FALSE,
114103092496,191741301,191741301,11270778,398182,Veg Biryani,Veg Biryani,2021-09-07 20:48:13.000,Delivered,regular,delivered,242,210,,0,0,0,00:00:25,0,FALSE,FALSE,
114103092496,191741301,191741301,11270778,398182,Butter Parotta,Parotta and Roti,2021-09-07 20:48:13.000,Delivered,regular,delivered,242,210,,0,0,0,00:00:25,0,FALSE,FALSE,
114103092496,191741301,191741301,11270778,398182,Chapati,Parotta and Roti,2021-09-07 20:48:13.000,Delivered,regular,delivered,242,210,,0,0,0,00:00:25,0,FALSE,FALSE,
93453694820,164952370,164952370,11270778,62973,Rajma & Paratha Lunchbox,Paratha Lunchbox,2021-01-11 20:51:35.000,Delivered,regular,delivered,104,165,,0,0,99,00:00:25,0,TRUE,FALSE,
93335772083,164952370,164952370,11270778,50070,Veg Handi,Main Course,2021-01-10 12:06:13.000,Delivered,regular,delivered,139,170,,0,0,75,00:00:30,0,TRUE,FALSE,
92585031960,164952370,164952370,11270778,62973,Veg Biryani (Serves 1),Biryani Box,2021-01-01 19:33:51.000,Delivered,regular,delivered,171,222,,0,0,100,00:00:25,0,TRUE,FALSE,
92388835888,164952370,164952370,11270778,62973,Chole Kulcha Lunchbox,Kulcha Bread Lunchbox,2020-12-30 13:03:56.000,Delivered,regular,delivered,104,165,,0,0,99,00:00:25,0,TRUE,FALSE,
92303044530,164952370,164952370,11270778,62973,Rajma & Paratha Lunchbox,Paratha Lunchbox,2020-12-29 13:14:05.000,Delivered,regular,delivered,104,165,,0,0,99,00:00:25,0,TRUE,FALSE,
92158776512,164952370,164952370,11270778,191319,Peppy Paneer Biryani,Biryani Served with Raita (Serves 1),2020-12-27 21:09:37.000,Delivered,regular,delivered,186,239,,0,0,100,00:00:25,0,TRUE,FALSE,
92041621638,164952370,164952370,11270778,62973,Chole Kulcha Lunchbox,Kulcha Bread Lunchbox,2020-12-26 12:37:01.000,Delivered,regular,delivered,119,160,,0,0,80,00:00:25,0,TRUE,FALSE,
91899336299,191741301,191741301,11270778,191319,Ghar Wali Veg Biryani,Biryani Served with Raita (Serves 1),2020-12-24 21:05:37.000,Delivered,regular,delivered,175,219,,0,0,100,00:00:25,0,TRUE,FALSE,
66731849490,164952370,164952370,11270778,139354,Maharashtrian Thali,Thalis,2020-03-08 14:07:29.000,Delivered,regular,delivered,307,264,,0,0,0,00:00:30,0,FALSE,FALSE,
66731849490,164952370,164952370,11270778,139354,Roti,Tandoor,2020-03-08 14:07:29.000,Delivered,regular,delivered,307,264,,0,0,0,00:00:30,0,FALSE,FALSE,
25359678890,21034698,21034698,11270778,42315,Tikki Filler + French Fries,Combos,2018-11-15 17:51:19.000,Delivered,regular,delivered,127,170,,9,0,59,00:00:20,0,,FALSE,
25359678890,21034698,21034698,11270778,42315,Cheese & Tikki Wrap (Regular),Wraps,2018-11-15 17:51:19.000,Delivered,regular,delivered,127,170,,9,0,59,00:00:20,0,,FALSE,
21969475393,21034698,21034698,11270778,35987,Dal Fry (400 - 500 gms),Main Course,2018-10-07 12:07:56.000,Delivered,regular,delivered,128,280,,84,0,162,00:00:20,0,,FALSE,
21969475393,21034698,21034698,11270778,35987,Veg Kadai (400 - 500 gms),Main Course,2018-10-07 12:07:56.000,Delivered,regular,delivered,128,280,,84,0,162,00:00:20,0,,FALSE,
17938075114,21034698,21034698,11270778,55065,The Lotus Park Special Combo,Special Combos,2018-08-21 20:17:56.000,Delivered,regular,delivered,159,249,,87,0,113,00:00:20,0,,FALSE,
17350482054,21034698,21034698,11270778,43249,Veg Biryani,Biryanis & Rice,2018-08-15 01:04:43.000,Delivered,regular,delivered,72,169,,85,0,108,00:00:20,0,,FALSE,
17264378854,21034698,21034698,11270778,65746,Regular Fries,Fries,2018-08-14 01:09:38.000,Delivered,regular,delivered,94,114,,29,0,50,00:00:20,0,,FALSE,
17264378854,21034698,21034698,11270778,65746,Simply Mayo Burger,Burgers,2018-08-14 01:09:38.000,Delivered,regular,delivered,94,114,,29,0,50,00:00:20,0,,FALSE,
16820659065,21034698,21034698,11270778,42232,Pack Dinner,Meal,2018-08-08 21:54:20.000,Delivered,regular,delivered,89,170,,51,0,81,00:00:20,0,,FALSE,
16444948561,21034698,21034698,11270778,35987,Special Saheli Inn Combo,Combos,2018-08-04 13:32:29.000,Delivered,regular,delivered,128,250,,100,0,138,00:00:20,0,,FALSE,
16300312091,21034698,21034698,11270778,35987,Special Saheli Inn Combo,Combos,2018-08-02 21:21:53.000,Delivered,regular,delivered,128,250,,100,0,138,00:00:20,0,,FALSE,
14405277897,21034698,21034698,11270778,44388,Veg Combo,Combos,2018-07-11 22:57:58.000,Delivered,regular,delivered,156,255,,77,0,123,00:00:20,0,,FALSE,
13877155225,21034698,21034698,11270778,35987,Pack Dinner,Combos,2018-07-05 20:15:56.000,Delivered,regular,delivered,113,150,,38,0,53,00:00:20,0,,FALSE,
1193976651,21034698,21034698,11270778,56841,Veg Cheese Grilled Sandwich,Sandwiches,2018-06-07 02:24:44.000,Delivered,regular,delivered,190,240,,60,0,60,00:00:20,0,,FALSE,
1193976651,21034698,21034698,11270778,56841,Masala Maggi,Maggi,2018-06-07 02:24:44.000,Delivered,regular,delivered,190,240,,60,0,60,00:00:20,0,,FALSE,
1193976651,21034698,21034698,11270778,56841,French Fries,Crunchies,2018-06-07 02:24:44.000,Delivered,regular,delivered,190,240,,60,0,60,00:00:20,0,,FALSE,
1182295888,21034698,21034698,11270778,35987,Dal Fry (400 - 500 gms),Main Course,2018-05-17 20:52:12.000,Delivered,regular,delivered,598,784,,196,0,196,00:00:20,0,,FALSE,
1182295888,21034698,21034698,11270778,35987,Fried Papad,Main Course,2018-05-17 20:52:12.000,Delivered,regular,delivered,598,784,,196,0,196,00:00:20,0,,FALSE,
1182295888,21034698,21034698,11270778,35987,Pack Dinner,Combos,2018-05-17 20:52:12.000,Delivered,regular,delivered,598,784,,196,0,196,00:00:20,0,,FALSE,
1181679497,21034698,21034698,11270778,35987,Dal Fry (400 - 500 gms),Main Course,2018-05-16 18:43:20.000,Delivered,regular,delivered,200,224,,34,0,34,00:00:20,0,,FALSE,
1181679497,21034698,21034698,11270778,35987,Fried Papad,Main Course,2018-05-16 18:43:20.000,Delivered,regular,delivered,200,224,,34,0,34,00:00:20,0,,FALSE,
1179383983,21227085,21227085,11270778,55332,Paneer Tikka Masala,Main Course,2018-05-12 15:39:35.000,Delivered,regular,delivered,330,355,,36,0,36,00:00:20,0,,FALSE,
1179383983,21227085,21227085,11270778,55332,Dal Fry,Main Course,2018-05-12 15:39:35.000,Delivered,regular,delivered,330,355,,36,0,36,00:00:20,0,,FALSE,
